n_ws^third_max_value,ShearModulus_max_value,Group_composition_average,Column_composition_average,GSenergy_pa_composition_average,AtomicVolume_difference,ThirdIonizationEnergy_min_value,NsUnfilled_arithmetic_average,SecondIonizationEnergy_min_value,AtomicVolume_min_value,BCCenergy_pa_composition_average,ICSDVolume_min_value,NdValence_composition_average,valence_max_value,NsValence_arithmetic_average,valence_difference,Electronegativity_composition_average,IsBoron_difference,IsBoron_composition_average,IsBoron_arithmetic_average,valence_composition_average,NpUnfilled_difference,ShearModulus_difference,IsBoron_max_value,NValance_difference
1.64,47.0,11.8,11.8,-4.5928986725000005,18578.35226826842,19.174,0.2,11.059,13.8448982209802,-3.200014162,13.8,1.4,5.0,1.7999999999999998,4.0,2.5940000000000003,1.0,0.1,0.2,2.4,3.0,33.0,1.0,12.0
1.64,47.0,10.8,10.8,-4.914378618000001,18578.35226826842,29.31,0.5,14.65,13.8448982209802,-3.535516745,13.8,0.6,5.0,1.5,4.0,2.567,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.64,47.0,10.8,10.8,-4.8422869445,18578.35226826842,22.99,0.2,13.13,13.8448982209802,-3.4531317680000004,13.8,0.5,5.0,1.7999999999999998,4.0,2.5700000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,30.0,0.0,5.0
1.64,47.0,11.8,11.8,-4.371224230333,18578.35226826842,25.3,0.4,14.65,13.8448982209802,-2.969477181,13.8,1.3,5.0,1.6,4.0,2.604,0.0,0.0,0.0,2.4,1.0,43.7,0.0,14.0
1.64,47.0,10.8,10.8,-4.853414065333,18578.35226826842,29.31,0.5,14.65,13.8448982209802,-3.474411737,13.8,0.6,5.0,1.5,4.0,2.5620000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,43.7,0.0,5.0
1.64,47.0,12.0,12.0,-4.973889531,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.5794414660000005,13.8,1.5,5.0,1.7999999999999998,4.0,2.693,0.0,0.0,0.0,2.6,2.0,41.4,0.0,27.0
1.64,47.0,12.0,12.0,-5.007091279,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.610656553,13.8,1.5,5.0,1.7999999999999998,4.0,2.656,0.0,0.0,0.0,2.6,2.0,29.0,0.0,13.0
1.64,47.0,11.8,11.8,-4.4633491725,18578.35226826842,29.31,0.2,11.03,13.8448982209802,-3.050667678,13.8,1.3,5.0,1.7999999999999998,4.0,2.602,0.0,0.0,0.0,2.4000000000000004,2.0,40.9,0.0,13.0
1.64,47.0,11.8,11.8,-4.5442370185000005,18578.35226826842,29.31,0.2,11.03,13.8448982209802,-3.113032228,13.8,0.3,5.0,1.7999999999999998,4.0,2.591,0.0,0.0,0.0,2.4000000000000004,2.0,40.9,0.0,5.0
1.64,47.0,11.8,11.8,-4.397849927,18578.35226826842,29.31,0.2,11.03,13.8448982209802,-3.012323733,13.8,1.3,5.0,1.7999999999999998,4.0,2.597,0.0,0.0,0.0,2.4000000000000004,2.0,40.9,0.0,13.0
1.64,47.0,10.8,10.8,-4.77926793,18578.35226826842,27.491,0.2,11.03,13.8448982209802,-3.388958,13.8,0.5,5.0,1.7999999999999998,4.0,2.555,0.0,0.0,0.0,2.4000000000000004,0.0,40.9,0.0,5.0
1.64,69.0,12.0,12.0,-5.245871565,18578.35226826842,29.31,0.2,14.65,13.8448982209802,-3.865466925,13.8,1.6,5.0,1.7999999999999998,4.0,2.6180000000000003,1.0,0.1,0.2,2.6,3.0,66.2,1.0,26.0
1.64,47.0,11.8,11.8,-4.8544661475,18578.35226826842,20.52,0.2,12.24,13.8448982209802,-3.454085663,13.8,0.4,5.0,1.7999999999999998,4.0,2.589,1.0,0.1,0.2,2.4,3.0,21.0,1.0,5.0
1.64,38.0,13.0,13.0,-5.450504335250001,18575.12151853951,25.04,0.5,14.32,17.0756479498908,-4.064352265,17.0,2.8,5.0,1.5,3.0,2.758,1.0,0.1,0.25,2.7,3.0,8.0,1.0,8.0
1.64,38.0,13.0,13.0,-4.75308976125,18574.195033509084,25.04,0.2,10.004,18.0021329803168,-3.364866965,17.3,2.4,5.0,1.7999999999999998,3.0,2.69,1.0,0.1,0.2,2.6,3.0,33.1,1.0,12.0
1.64,44.0,12.0,12.0,-5.13450776425,18574.560849330595,25.04,0.2,10.004,17.6363171588061,-3.741501232,17.3,1.6,5.0,1.7999999999999998,3.0,2.648,1.0,0.1,0.2,2.6,3.0,39.1,1.0,11.0
1.64,38.0,13.0,13.0,-4.82106973725,18574.195033509084,25.04,0.2,11.871,18.0021329803168,-3.4035846050000003,17.3,2.4,5.0,1.7999999999999998,3.0,2.706,1.0,0.1,0.2,2.6,3.0,30.6,1.0,12.0
1.64,38.0,13.0,13.0,-4.901957583250001,18574.195033509084,25.04,0.2,11.871,18.0021329803168,-3.465949155000001,17.3,1.4,5.0,1.7999999999999998,3.0,2.6950000000000003,1.0,0.1,0.2,2.6,3.0,30.6,1.0,11.0
1.64,38.0,13.0,13.0,-4.75557049175,18574.195033509084,25.04,0.2,11.871,18.0021329803168,-3.3652406600000004,17.3,2.4,5.0,1.7999999999999998,3.0,2.701,1.0,0.1,0.2,2.6,3.0,30.6,1.0,12.0
1.64,44.0,12.0,12.0,-5.13698849475,18574.560849330595,25.04,0.2,11.871,17.6363171588061,-3.741874927000001,17.3,1.6,5.0,1.7999999999999998,3.0,2.659,1.0,0.1,0.2,2.6,3.0,36.6,1.0,11.0
1.64,38.0,13.0,13.0,-5.03192975675,18575.60274197189,19.174,0.2,11.059,16.5944245175099,-3.62762736,16.6,1.5,5.0,1.7999999999999998,3.0,2.676,1.0,0.2,0.4,2.6,3.0,24.0,1.0,10.0
1.64,38.0,13.0,13.0,-4.958612975,18574.195033509084,19.174,0.25,11.059,18.0021329803168,-3.560447723,17.3,2.5,5.0,1.75,3.0,2.696,1.0,0.2,0.25,2.6,3.0,24.0,1.0,10.0
1.64,38.0,13.0,13.0,-4.92406764075,18574.195033509084,19.174,0.2,11.059,18.0021329803168,-3.527999159,17.3,2.5,5.0,1.7999999999999998,3.0,2.693,1.0,0.2,0.4,2.6,3.0,24.0,1.0,10.0
1.64,38.0,12.0,12.0,-5.36095367025,18574.195033509084,25.04,0.5,14.32,18.0021329803168,-3.978907826,17.3,1.8,5.0,1.5,4.0,2.6630000000000003,1.0,0.1,0.25,2.6,3.0,33.8,1.0,12.0
1.64,44.0,12.0,12.0,-5.096382769250001,18574.560849330595,25.04,0.2,13.58,17.6363171588061,-3.7005160890000006,17.3,1.6,5.0,1.7999999999999998,3.0,2.69,1.0,0.1,0.2,2.6,3.0,27.0,1.0,11.0
1.64,38.0,12.0,12.0,-5.173455912750001,18574.195033509084,22.99,0.2,13.13,18.0021329803168,-3.781116765,17.3,1.6,5.0,1.7999999999999998,3.0,2.669,1.0,0.1,0.2,2.6,3.0,21.0,1.0,11.0
1.64,38.0,12.0,12.0,-5.299989117583,18574.195033509084,25.04,0.5,14.32,18.0021329803168,-3.917802818,17.3,1.8,5.0,1.5,4.0,2.658,1.0,0.1,0.25,2.6,3.0,34.7,1.0,12.0
1.64,38.0,13.0,13.0,-4.7023931985830005,18574.195033509084,25.04,0.4,14.32,18.0021329803168,-3.297462178,17.3,2.4,5.0,1.6,4.0,2.703,1.0,0.1,0.2,2.6,3.0,34.7,1.0,14.0
1.64,44.0,13.2,13.2,-5.30505849925,18574.560849330595,25.04,0.2,13.58,17.6363171588061,-3.907426463,17.3,2.6,5.0,1.7999999999999998,3.0,2.792,1.0,0.1,0.2,2.8,3.0,38.4,1.0,24.0
1.64,44.0,13.2,13.2,-5.33826024725,18574.560849330595,25.04,0.2,13.58,17.6363171588061,-3.93864155,17.3,2.6,5.0,1.7999999999999998,3.0,2.755,1.0,0.1,0.2,2.8,3.0,26.0,1.0,10.0
1.64,38.0,13.0,13.0,-4.79451814075,18574.195033509084,25.04,0.2,11.03,18.0021329803168,-3.378652675,17.3,2.4,5.0,1.7999999999999998,3.0,2.701,1.0,0.1,0.2,2.6,3.0,31.9,1.0,12.0
1.64,38.0,13.0,13.0,-4.87540598675,18574.195033509084,25.04,0.2,11.03,18.0021329803168,-3.4410172250000004,17.3,1.4,5.0,1.7999999999999998,3.0,2.69,1.0,0.1,0.2,2.6,3.0,31.9,1.0,11.0
1.64,38.0,13.0,13.0,-4.72901889525,18574.195033509084,25.04,0.2,11.03,18.0021329803168,-3.3403087300000003,17.3,2.4,5.0,1.7999999999999998,3.0,2.696,1.0,0.1,0.2,2.6,3.0,31.9,1.0,12.0
1.64,44.0,12.0,12.0,-5.110436898250001,18574.560849330595,25.04,0.2,11.03,17.6363171588061,-3.716942997,17.3,1.6,5.0,1.7999999999999998,3.0,2.654,1.0,0.1,0.2,2.6,3.0,37.9,1.0,11.0
1.64,38.0,13.0,13.0,-5.18563511575,18575.60274197189,20.52,0.2,12.24,16.5944245175099,-3.782070660000001,16.6,1.5,5.0,1.7999999999999998,3.0,2.688,1.0,0.2,0.4,2.6,3.0,12.0,1.0,10.0
1.64,69.0,13.0,13.0,-5.62631213625,18575.12151853951,25.04,0.4,14.32,17.0756479498908,-4.2401600660000005,17.0,2.7,5.0,1.6,3.0,2.748,1.0,0.1,0.2,2.7,3.0,39.0,1.0,14.0
1.63,69.0,13.0,13.0,-4.92889756225,18574.150436930217,30.502,0.0,10.004,18.0467295591839,-3.5406747659999995,17.3,2.3,5.0,2.0,3.0,2.68,1.0,0.1,0.2,2.6,3.0,64.1,1.0,17.0
1.63,69.0,12.0,12.0,-5.31031556525,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.917309033,17.3,1.5,5.0,2.0,3.0,2.638,1.0,0.1,0.2,2.6,3.0,64.1,1.0,17.0
1.63,69.0,13.0,13.0,-4.996877538250001,18574.150436930217,30.71,0.0,11.871,18.0467295591839,-3.579392406,17.3,2.3,5.0,2.0,3.0,2.696,1.0,0.1,0.2,2.6,3.0,61.6,1.0,17.0
1.63,69.0,13.0,13.0,-5.07776538425,18574.150436930217,30.71,0.0,11.871,18.0467295591839,-3.641756956,17.3,1.3,5.0,2.0,3.0,2.685,1.0,0.1,0.2,2.6,3.0,61.6,1.0,17.0
1.63,69.0,13.0,13.0,-4.93137829275,18574.150436930217,30.502,0.0,11.871,18.0467295591839,-3.541048461,17.3,2.3,5.0,2.0,3.0,2.691,1.0,0.1,0.2,2.6,3.0,61.6,1.0,17.0
1.63,69.0,12.0,12.0,-5.31279629575,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.917682728,17.3,1.5,5.0,2.0,3.0,2.649,1.0,0.1,0.2,2.6,3.0,61.6,1.0,17.0
1.64,69.0,13.2,13.2,-5.6509983105,18574.195033509084,25.04,0.25,14.32,18.0021329803168,-4.266001225,17.3,2.7,5.0,1.75,3.0,2.736,1.0,0.2,0.25,2.8,3.0,31.0,1.0,14.0
1.64,69.0,12.0,12.0,-5.459526751583001,18574.195033509084,25.04,0.4,14.32,18.0021329803168,-4.077813749000001,17.3,1.7000000000000002,5.0,1.6,4.0,2.637,1.0,0.1,0.2,2.6,3.0,67.7,1.0,18.0
1.63,69.0,13.0,13.0,-4.861930832583,18574.150436930217,25.3,0.2,16.53,18.0467295591839,-3.4574731090000004,17.3,2.3,5.0,1.7999999999999998,4.0,2.682,1.0,0.1,0.2,2.6,3.0,67.7,1.0,18.0
1.63,69.0,13.0,13.0,-5.20773755775,18575.60274197189,19.174,0.0,11.059,16.5944245175099,-3.803435161,16.6,1.4,5.0,2.0,3.0,2.666,1.0,0.2,0.4,2.6,3.0,55.0,1.0,16.0
1.63,69.0,13.0,13.0,-5.134420776,18574.150436930217,19.174,0.0,11.059,18.0467295591839,-3.736255524,17.3,2.4,5.0,2.0,3.0,2.686,1.0,0.2,0.25,2.6,3.0,55.0,1.0,16.0
1.63,69.0,13.0,13.0,-5.09987544175,18574.150436930217,19.174,0.0,11.059,18.0467295591839,-3.703806960000001,17.3,2.4000000000000004,5.0,2.0,3.0,2.683,1.0,0.2,0.4,2.6,3.0,55.0,1.0,16.0
1.63,69.0,12.0,12.0,-5.46174655475,18574.150436930217,19.174,0.0,11.059,18.0467295591839,-4.0556255640000005,17.3,1.5000000000000002,5.0,2.0,3.0,2.641,1.0,0.1,0.2,2.6,3.0,55.0,1.0,16.0
1.64,69.0,12.0,12.0,-5.53676147125,18574.195033509084,25.04,0.4,14.32,18.0021329803168,-4.154715627,17.3,1.7000000000000002,5.0,1.6,4.0,2.653,1.0,0.1,0.2,2.6,3.0,64.8,1.0,18.0
1.63,69.0,12.0,12.0,-5.27219057025,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-3.87632389,17.3,1.5,5.0,2.0,3.0,2.68,1.0,0.1,0.2,2.6,3.0,52.0,1.0,17.0
1.63,69.0,12.0,12.0,-5.34926371375,18574.150436930217,22.99,0.0,13.13,18.0467295591839,-3.956924566000001,17.3,1.5,5.0,2.0,3.0,2.659,1.0,0.1,0.2,2.6,3.0,52.0,1.0,17.0
1.64,69.0,12.0,12.0,-5.475796918583001,18574.195033509084,25.04,0.4,14.32,18.0021329803168,-4.093610619000001,17.3,1.7000000000000002,5.0,1.6,4.0,2.648,1.0,0.1,0.2,2.6,3.0,65.7,1.0,18.0
1.63,69.0,13.0,13.0,-4.878200999583,18574.150436930217,25.3,0.2,16.53,18.0467295591839,-3.4732699790000003,17.3,2.3,5.0,1.7999999999999998,4.0,2.693,1.0,0.1,0.2,2.6,3.0,65.7,1.0,18.0
1.63,69.0,13.2,13.2,-5.48086630025,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-4.083234264,17.3,2.5,5.0,2.0,3.0,2.782,1.0,0.1,0.2,2.8,3.0,63.4,1.0,24.0
1.63,69.0,13.2,13.2,-5.55793944375,18574.150436930217,22.99,0.0,13.13,18.0467295591839,-4.16383494,17.3,2.5,5.0,2.0,3.0,2.761,1.0,0.1,0.2,2.8,3.0,63.4,1.0,24.0
1.64,69.0,12.0,12.0,-5.44610628275,18574.195033509084,25.04,0.4,14.32,18.0021329803168,-4.064355856000001,17.3,1.7000000000000002,5.0,1.6,3.0,2.637,1.0,0.1,0.2,2.9000000000000004,3.0,31.0,1.0,18.0
1.63,69.0,13.2,13.2,-5.51406804825,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-4.114449351,17.3,2.5,5.0,2.0,3.0,2.745,1.0,0.1,0.2,2.8,3.0,51.0,1.0,15.0
1.63,69.0,13.0,13.0,-4.97032594175,18574.150436930217,30.71,0.0,11.03,18.0467295591839,-3.554460476,17.3,2.3,5.0,2.0,3.0,2.691,1.0,0.1,0.2,2.6,3.0,62.9,1.0,17.0
1.63,69.0,13.0,13.0,-5.05121378775,18574.150436930217,30.71,0.0,11.03,18.0467295591839,-3.616825026,17.3,1.3,5.0,2.0,3.0,2.68,1.0,0.1,0.2,2.6,3.0,62.9,1.0,17.0
1.63,69.0,13.0,13.0,-4.90482669625,18574.150436930217,30.502,0.0,11.03,18.0467295591839,-3.516116531,17.3,2.3,5.0,2.0,3.0,2.686,1.0,0.1,0.2,2.6,3.0,62.9,1.0,17.0
1.63,69.0,12.0,12.0,-5.28624469925,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.892750798,17.3,1.5,5.0,2.0,3.0,2.644,1.0,0.1,0.2,2.6,3.0,62.9,1.0,17.0
1.64,69.0,13.2,13.2,-5.57704053325,18574.195033509084,25.04,0.2,14.32,18.0021329803168,-4.193451922,17.3,2.7,5.0,1.8000000000000005,3.0,2.717,1.0,0.2,0.4,2.8,3.0,66.2,1.0,22.0
1.63,69.0,13.2,13.2,-5.75284833425,18574.150436930217,29.829,0.0,20.428,18.0467295591839,-4.369259723,17.3,2.6,5.0,2.0,3.0,2.707,1.0,0.2,0.5,2.8,3.0,66.2,1.0,21.0
1.63,69.0,13.0,13.0,-5.36144291675,18575.60274197189,20.52,0.0,12.24,16.5944245175099,-3.957878461,16.6,1.4,5.0,2.0,3.0,2.678,1.0,0.2,0.4,2.6,3.0,43.0,1.0,16.0
1.64,44.0,13.0,13.0,-5.379073318500001,18575.12151853951,25.04,0.4,13.58,17.0756479498908,-3.951144336000001,17.0,2.6,5.0,1.6,3.0,2.772,0.0,0.0,0.0,2.7,2.0,14.0,0.0,10.0
1.63,69.0,13.0,13.0,-5.5548811195,18575.12151853951,27.491,0.2,13.58,17.0756479498908,-4.126952137,17.0,2.5,5.0,1.7999999999999998,3.0,2.762,0.0,0.0,0.0,2.7,2.0,39.0,0.0,15.0
1.52,44.0,12.0,12.0,-5.280983969,18574.560849330595,23.32,0.0,10.004,17.6363171588061,-3.839631428,17.3,1.4,4.0,2.0,2.0,2.638,0.0,0.0,0.0,2.6,2.0,39.1,0.0,16.0
1.52,44.0,13.0,13.0,-4.6816587445,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.2516590360000004,17.3,2.2,4.0,2.0,2.0,2.704,0.0,0.0,0.0,2.6,2.0,39.1,0.0,12.0
1.52,44.0,12.0,12.0,-5.0630767475,18574.560849330595,27.491,0.0,10.004,17.6363171588061,-3.628293303,17.3,1.4,4.0,2.0,2.0,2.662,0.0,0.0,0.0,2.6,2.0,39.1,0.0,12.0
1.52,44.0,12.0,12.0,-5.140149891,18574.560849330595,22.99,0.0,10.004,17.6363171588061,-3.708893979,17.3,1.4,4.0,2.0,2.0,2.641,0.0,0.0,0.0,2.6,2.0,39.1,0.0,12.0
1.52,44.0,13.0,13.0,-4.7496387205,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.290376676,17.3,2.2,4.0,2.0,2.0,2.72,0.0,0.0,0.0,2.6,2.0,36.6,0.0,12.0
1.52,44.0,12.0,12.0,-5.2834646995,18574.560849330595,23.32,0.0,11.871,17.6363171588061,-3.840005123,17.3,1.4,4.0,2.0,2.0,2.649,0.0,0.0,0.0,2.6,2.0,36.6,0.0,16.0
1.52,44.0,13.0,13.0,-4.8305265665,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.352741226,17.3,1.2,4.0,2.0,2.0,2.709,0.0,0.0,0.0,2.6,2.0,36.6,0.0,12.0
1.52,44.0,13.0,13.0,-4.684139475,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.252032731,17.3,2.2,4.0,2.0,2.0,2.715,0.0,0.0,0.0,2.6,2.0,36.6,0.0,12.0
1.52,44.0,12.0,12.0,-5.065557478000001,18574.560849330595,27.491,0.0,11.871,17.6363171588061,-3.628666998,17.3,1.4,4.0,2.0,2.0,2.673,0.0,0.0,0.0,2.6,2.0,36.6,0.0,12.0
1.52,44.0,12.0,12.0,-5.1426306215,18574.560849330595,22.99,0.0,11.871,17.6363171588061,-3.709267674,17.3,1.4,4.0,2.0,2.0,2.652,0.0,0.0,0.0,2.6,2.0,36.6,0.0,12.0
1.64,44.0,12.0,12.0,-5.187996608500001,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.764406582,17.3,1.6,5.0,1.6,4.0,2.658,0.0,0.0,0.0,2.6,2.0,6.0,0.0,13.0
1.63,69.0,12.0,12.0,-5.3638044095,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-3.940214383,17.3,1.5,5.0,1.7999999999999998,4.0,2.648,0.0,0.0,0.0,2.6,2.0,25.0,0.0,18.0
1.64,47.0,12.0,12.0,-5.072590524500001,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.649000498,13.8,1.5,5.0,1.7999999999999998,4.0,2.661,0.0,0.0,0.0,2.6,2.0,3.0,0.0,13.0
1.64,44.0,13.2,13.2,-5.40375949275,18574.560849330595,25.04,0.2,13.58,17.6363171588061,-3.976985495,17.3,2.6,5.0,1.8000000000000005,3.0,2.76,1.0,0.1,0.2,2.8,3.0,6.0,1.0,10.0
1.63,69.0,13.2,13.2,-5.57956729375,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-4.1527932960000005,17.3,2.5,5.0,2.0,3.0,2.75,1.0,0.1,0.2,2.8,3.0,25.0,1.0,15.0
1.64,44.0,13.2,13.2,-5.3692141585,18574.560849330595,25.04,0.2,13.58,17.6363171588061,-3.944536931,17.3,2.6,5.0,1.8000000000000005,3.0,2.757,1.0,0.1,0.2,2.8,3.0,6.0,1.0,10.0
1.63,69.0,13.2,13.2,-5.5450219595,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-4.120344732,17.3,2.5,5.0,2.0,3.0,2.747,1.0,0.1,0.2,2.8,3.0,25.0,1.0,15.0
1.64,44.0,12.0,12.0,-5.212287933833,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.788798019000001,17.3,1.6,5.0,1.6,4.0,2.661,0.0,0.0,0.0,2.6,2.0,42.7,0.0,13.0
1.52,44.0,13.0,13.0,-4.614692014833,18574.560849330595,25.3,0.2,13.58,17.6363171588061,-3.1684573790000004,17.3,2.2,5.0,1.7999999999999998,4.0,2.706,0.0,0.0,0.0,2.6,2.0,42.7,0.0,14.0
1.63,69.0,12.0,12.0,-5.388095734833,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-3.96460582,17.3,1.5,5.0,1.7999999999999998,4.0,2.651,0.0,0.0,0.0,2.6,2.0,67.7,0.0,18.0
1.52,44.0,13.0,13.0,-4.96049874,18575.60274197189,19.174,0.0,11.059,16.5944245175099,-3.5144194310000003,16.6,1.3,4.0,2.0,2.0,2.69,1.0,0.1,0.2,2.6,3.0,30.0,1.0,11.0
1.52,44.0,13.0,13.0,-4.88718195825,18574.560849330595,19.174,0.0,11.059,17.6363171588061,-3.447239794,17.3,2.3,4.0,2.0,2.0,2.71,1.0,0.1,0.2,2.6,3.0,30.0,1.0,11.0
1.52,44.0,13.0,13.0,-4.8526366240000005,18574.560849330595,19.174,0.0,11.059,17.6363171588061,-3.41479123,17.3,2.3,4.0,2.0,2.0,2.707,1.0,0.1,0.2,2.6,3.0,30.0,1.0,11.0
1.52,44.0,12.0,12.0,-5.214507737,18574.560849330595,19.174,0.0,11.059,17.6363171588061,-3.766609834000001,17.3,1.4,4.0,2.0,2.0,2.665,0.0,0.0,0.0,2.6,2.0,30.0,0.0,11.0
1.64,44.0,12.0,12.0,-5.289522653500001,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.8656998970000007,17.3,1.6,5.0,1.6,4.0,2.677,0.0,0.0,0.0,2.6,2.0,39.8,0.0,13.0
1.63,69.0,12.0,12.0,-5.4653304545,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-4.041507698,17.3,1.5,5.0,1.7999999999999998,4.0,2.667,0.0,0.0,0.0,2.6,2.0,64.8,0.0,18.0
1.64,47.0,12.0,12.0,-5.174116569500001,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.750293813,13.8,1.5,5.0,1.7999999999999998,4.0,2.68,0.0,0.0,0.0,2.6,2.0,42.8,0.0,13.0
1.52,44.0,12.0,12.0,-5.0249517525,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-3.58730816,17.3,1.4,4.0,2.0,2.0,2.704,0.0,0.0,0.0,2.6,2.0,27.0,0.0,12.0
1.52,44.0,12.0,12.0,-5.102024896,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.667908836000001,17.3,1.4,4.0,2.0,2.0,2.683,0.0,0.0,0.0,2.6,2.0,27.0,0.0,12.0
1.64,44.0,12.0,12.0,-5.228558100833,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.804594889000001,17.3,1.6,5.0,1.6,4.0,2.672,0.0,0.0,0.0,2.6,2.0,40.7,0.0,13.0
1.52,44.0,13.0,13.0,-4.6309621818330005,18574.560849330595,25.3,0.2,13.58,17.6363171588061,-3.1842542490000003,17.3,2.2,5.0,1.7999999999999998,4.0,2.717,0.0,0.0,0.0,2.6,2.0,40.7,0.0,14.0
1.63,69.0,12.0,12.0,-5.404365901833,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-3.98040269,17.3,1.5,5.0,1.7999999999999998,4.0,2.662,0.0,0.0,0.0,2.6,2.0,65.7,0.0,18.0
1.64,47.0,12.0,12.0,-5.113152016833,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.689188805000001,13.8,1.5,5.0,1.7999999999999998,4.0,2.675,0.0,0.0,0.0,2.6,2.0,43.7,0.0,13.0
1.52,44.0,13.2,13.2,-5.451534704,18574.560849330595,23.32,0.0,13.58,17.6363171588061,-4.005556659,17.3,2.4000000000000004,4.0,2.0,2.0,2.782,0.0,0.0,0.0,2.8,2.0,38.4,0.0,24.0
1.52,44.0,13.2,13.2,-5.2336274825,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-3.794218534000001,17.3,2.4,4.0,2.0,2.0,2.806,0.0,0.0,0.0,2.8,2.0,38.4,0.0,24.0
1.52,44.0,13.2,13.2,-5.310700626,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.87481921,17.3,2.4000000000000004,4.0,2.0,2.0,2.785,0.0,0.0,0.0,2.8,2.0,38.4,0.0,24.0
1.64,44.0,12.0,12.0,-5.198867465,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.775340126000001,17.3,1.6,5.0,1.6,3.0,2.661,0.0,0.0,0.0,2.9000000000000004,2.0,6.0,0.0,13.0
1.63,69.0,12.0,12.0,-5.374675266000001,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-3.951147927,17.3,1.5,5.0,1.7999999999999998,3.0,2.651,0.0,0.0,0.0,2.9000000000000004,2.0,25.0,0.0,18.0
1.52,44.0,13.2,13.2,-5.484736452,18574.560849330595,23.32,0.0,13.58,17.6363171588061,-4.036771746,17.3,2.4000000000000004,4.0,2.0,2.0,2.745,0.0,0.0,0.0,2.8,2.0,26.0,0.0,14.0
1.52,44.0,13.2,13.2,-5.2668292305,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-3.825433621,17.3,2.4,4.0,2.0,2.0,2.769,0.0,0.0,0.0,2.8,2.0,26.0,0.0,10.0
1.52,44.0,13.2,13.2,-5.343902374000001,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.9060342970000006,17.3,2.4000000000000004,4.0,2.0,2.0,2.748,0.0,0.0,0.0,2.8,2.0,26.0,0.0,10.0
1.52,44.0,13.0,13.0,-4.723087124,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.265444746,17.3,2.2,4.0,2.0,2.0,2.715,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.52,44.0,12.0,12.0,-5.2569131030000005,18574.560849330595,23.32,0.0,11.03,17.6363171588061,-3.815073193,17.3,1.4,4.0,2.0,2.0,2.644,0.0,0.0,0.0,2.6,2.0,37.9,0.0,16.0
1.52,44.0,13.0,13.0,-4.8039749700000005,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.327809296,17.3,1.2,4.0,2.0,2.0,2.704,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.52,44.0,13.0,13.0,-4.6575878785,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.227100801,17.3,2.2,4.0,2.0,2.0,2.71,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.52,44.0,12.0,12.0,-5.0390058815,18574.560849330595,27.491,0.0,11.03,17.6363171588061,-3.603735068,17.3,1.4,4.0,2.0,2.0,2.668,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.52,44.0,12.0,12.0,-5.116079025,18574.560849330595,22.99,0.0,11.03,17.6363171588061,-3.684335744,17.3,1.4,4.0,2.0,2.0,2.647,0.0,0.0,0.0,2.6,2.0,37.9,0.0,12.0
1.64,44.0,13.2,13.2,-5.3298017155,18574.560849330595,25.04,0.2,13.58,17.6363171588061,-3.904436192,17.3,2.6,5.0,1.8000000000000005,3.0,2.741,1.0,0.1,0.2,2.8,3.0,41.2,1.0,23.0
